CustomerID,Country,user_education,Gender,UsesAdvancedFeatures,AppEngagementSeconds,LastLoginDaysAgo,Profession,SubscriptionType,UsesVR,RenewSubscription,Age,DesignProjectScale,NumberOfDesigns,TutorialProgressionType,FrequencyOfDesignToolUsage,CustomerSupportCall
CUST00854,USA,Master's,Female,N,1086,29,Interior Designer,Basic,N,Yes,25.0,Mixed-use,65,Advanced,Monthly,N
CUST00855,Turkey,Bachelor's,Male,N,1480,33,Interior Designer,Basic,N,No,30.0,Large,117,Beginner,Daily,Y
CUST00856,USA,High School,Male,N,563,11,Hobbyist,Basic,Y,Yes,45.0,Small,168,Beginner,Daily,Y
CUST00857,UK,Doctorate,Male,Y,1881,28,Interior Designer,Basic,Y,No,34.0,Large,174,Beginner,Daily,Y
CUST00858,USA,Bachelor's,Female,N,4655,2,Interior Designer,Basic,Y,No,24.0,Large,165,Intermediate,Daily,Y
CUST00859,USA,Bachelor's,Female,N,2685,11,Architect,Basic,Y,No,44.0,Large,53,Intermediate,Weekly,Y
CUST00860,USA,Master's,Female,N,4836,9,Hobbyist,Basic,Y,No,30.0,Large,68,Beginner,Daily,Y
CUST00861,UK,Master's,Male,N,2922,1,Hobbyist,Basic,Y,Yes,32.0,Mixed-use,175,Advanced,Weekly,N
CUST00862,Turkey,Doctorate,Male,N,3932,4,Architect,Basic,Y,Yes,33.0,Small,200,Intermediate,Weekly,N
CUST00863,Turkey,Doctorate,Male,N,3345,8,Hobbyist,Basic,Y,Yes,26.0,Small,143,Intermediate,Monthly,N
CUST00864,USA,Master's,Female,N,1817,10,Student,Basic,N,No,24.0,Large,145,Intermediate,Daily,Y
CUST00865,Turkey,Bachelor's,Male,Y,241,6,Architect,Basic,Y,Yes,20.0,Small,169,Intermediate,Weekly,N
CUST00866,USA,Bachelor's,Female,N,4729,49,Interior Designer,Basic,N,No,19.0,Large,118,Intermediate,Weekly,Y
CUST00867,USA,Master's,Female,N,3184,5,Student,Basic,Y,No,37.0,Large,152,Beginner,Daily,Y
CUST00868,USA,High School,Male,N,1943,114,Interior Designer,Pay-as-you-go,Y,No,29.0,Large,146,Beginner,Daily,Y
CUST00869,USA,Master's,Female,N,203,2,Student,Basic,Y,Yes,18.0,Mixed-use,125,Advanced,Monthly,N
CUST00870,Turkey,Bachelor's,Female,N,616,1,Interior Designer,Basic,Y,Yes,50.0,Mixed-use,51,Not Attended,Monthly,N
CUST00871,USA,Bachelor's,Female,N,1153,5,Hobbyist,Basic,Y,No,38.0,Large,43,Beginner,Daily,Y
CUST00872,USA,Master's,Male,N,367,16,Student,Basic,Y,No,29.0,Large,145,Beginner,Daily,Y
CUST00873,USA,Bachelor's,Female,N,159,6,Hobbyist,Basic,Y,Yes,48.0,Mixed-use,55,Intermediate,Weekly,N
CUST00874,Turkey,Bachelor's,Female,N,6289,4,Architect,Basic,Y,No,37.0,Large,110,Intermediate,Daily,Y
CUST00875,USA,Bachelor's,Male,Y,815,12,Hobbyist,Basic,Y,Yes,31.0,Small,200,Beginner,Daily,Y
CUST00876,USA,Master's,Male,N,819,13,Interior Designer,Basic,N,No,21.0,Large,25,Beginner,Daily,Y
CUST00877,Azerbaijan,Bachelor's,Female,N,731,4,Architect,Pay-as-you-go,Y,Yes,30.0,Medium,108,Advanced,Monthly,N
CUST00878,USA,Bachelor's,Male,N,1858,135,Hobbyist,Pay-as-you-go,Y,Yes,31.0,Medium,26,Intermediate,Monthly,N
CUST00879,USA,High School,Female,N,958,5,Interior Designer,Basic,Y,No,27.0,Large,76,Beginner,Daily,Y
CUST00880,USA,Master's,Male,N,231,4,Student,Basic,Y,No,33.0,Large,176,Beginner,Daily,Y
CUST00881,USA,High School,Male,N,74,1,Architect,Basic,Y,Yes,40.0,Small,190,Beginner,Weekly,Y
CUST00882,USA,Bachelor's,Female,N,987,9,Hobbyist,Basic,Y,Yes,30.0,Mixed-use,133,Intermediate,Weekly,N
CUST00883,Turkey,Master's,Male,N,4032,47,Architect,Basic,N,Yes,21.0,Small,111,Beginner,Daily,Y
CUST00884,USA,Bachelor's,Female,N,1849,68,Interior Designer,Basic,Y,No,25.0,Large,14,Beginner,Daily,Y
CUST00885,USA,Master's,Male,N,4276,5,Student,Basic,Y,Yes,51.0,Mixed-use,28,Advanced,Weekly,N
CUST00886,Azerbaijan,Bachelor's,Female,N,2448,9,Architect,Basic,Y,Yes,21.0,Small,129,Beginner,Daily,Y
CUST00887,Turkey,Bachelor's,Male,N,85646,13,Interior Designer,Basic,N,Yes,32.0,Mixed-use,121,Intermediate,Weekly,N
CUST00888,USA,Master's,Male,N,2323,11,Student,Basic,Y,No,30.0,Large,160,Beginner,Daily,Y
CUST00889,UK,Bachelor's,Female,N,1772,148,Hobbyist,Basic,Y,Yes,37.0,Small,64,Beginner,Daily,Y
CUST00890,UK,Bachelor's,Male,N,2931,1,Architect,Pay-as-you-go,Y,Yes,31.0,Small,63,Beginner,Weekly,Y
CUST00891,USA,Master's,Male,N,1385,32,Hobbyist,Basic,Y,Yes,30.0,Medium,54,Advanced,Monthly,N
CUST00892,USA,Master's,Male,N,1118,8,Student,Basic,Y,Yes,42.0,Mixed-use,157,Advanced,Monthly,N
CUST00893,Turkey,Master's,Female,N,1177,2,Architect,Basic,Y,Yes,37.0,Mixed-use,165,Advanced,Monthly,N
CUST00894,USA,Master's,Female,N,4063,2,Architect,Basic,Y,No,31.0,Large,145,Beginner,Daily,Y
CUST00895,UK,Doctorate,Male,Y,1400,1,Interior Designer,Basic,Y,Yes,32.0,Mixed-use,170,Intermediate,Weekly,N
CUST00896,Canada,High School,Female,N,4310,91,Architect,Basic,Y,Yes,46.0,Small,110,Beginner,Weekly,Y
CUST00897,USA,Bachelor's,Female,N,5577,7,Hobbyist,Basic,Y,No,32.0,Large,53,Beginner,Daily,Y
CUST00898,USA,Bachelor's,Female,N,802,6,Interior Designer,Basic,Y,Yes,43.0,Mixed-use,171,Advanced,Monthly,N
CUST00899,Canada,Master's,Female,N,2616,31,Student,Basic,Y,No,43.0,Large,32,Beginner,Daily,Y
CUST00900,USA,Master's,Male,N,2223,3,Student,Basic,Y,No,25.0,Large,122,Beginner,Daily,Y
CUST00901,USA,High School,Male,N,1207,47,Architect,Basic,Y,Yes,25.0,Small,45,Beginner,Weekly,Y
CUST00902,USA,Bachelor's,Male,N,124,91,Interior Designer,Basic,Y,No,35.0,Large,68,Beginner,Daily,Y
CUST00903,USA,Bachelor's,Male,N,2369,53,Architect,Basic,Y,Yes,44.0,Small,109,Beginner,Daily,Y
CUST00904,USA,Master's,Female,N,4215,85,Architect,Basic,Y,No,26.0,Large,50,Intermediate,Weekly,Y
CUST00905,USA,Bachelor's,Female,N,947,6,Student,Basic,Y,No,36.0,Large,20,Intermediate,Daily,Y
CUST00906,Turkey,Bachelor's,Female,N,862,63,Hobbyist,Basic,Y,Yes,37.0,Mixed-use,200,Advanced,Monthly,N
CUST00907,USA,Master's,Female,N,2788,2,Architect,Basic,N,Yes,19.0,Mixed-use,122,Advanced,Monthly,N
CUST00908,USA,Master's,Male,N,4698,34,Architect,Basic,N,Yes,38.0,Small,49,Beginner,Weekly,N
CUST00909,Canada,Master's,Male,N,5878,132,Hobbyist,Basic,Y,Yes,27.0,Small,51,Beginner,Weekly,Y
CUST00910,USA,Doctorate,Female,Y,1961,2,Hobbyist,Basic,Y,No,32.0,Large,60,Beginner,Daily,Y
CUST00911,USA,Master's,Male,N,7668,5,Interior Designer,Basic,Y,No,21.0,Large,152,Intermediate,Weekly,Y
CUST00912,USA,Master's,Male,Y,1680,10,Interior Designer,Basic,Y,No,27.0,Large,191,Beginner,Daily,Y
CUST00913,USA,Bachelor's,Female,N,1217,8,Student,Basic,N,Yes,31.0,Mixed-use,21,Intermediate,Weekly,N
CUST00914,USA,Bachelor's,Female,Y,3110,5,Hobbyist,Basic,N,No,34.0,Large,150,Intermediate,Daily,Y
CUST00915,USA,Doctorate,Male,Y,1721,6,Other,Basic,Y,Yes,28.0,Small,128,Intermediate,Monthly,N
CUST00916,USA,Bachelor's,Male,N,1771,5,Architect,Basic,Y,Yes,30.0,Small,9,Intermediate,Weekly,N
CUST00917,Azerbaijan,Master's,Male,N,481,134,Architect,Basic,Y,Yes,37.0,Small,46,Beginner,Weekly,Y
CUST00918,UK,Master's,Female,N,34069,10,Hobbyist,Basic,Y,Yes,33.0,Mixed-use,22,Not Attended,Monthly,N
CUST00919,USA,Doctorate,Male,Y,643,13,Architect,Basic,Y,Yes,23.0,Medium,166,Advanced,Monthly,N
CUST00920,USA,Master's,Male,N,1871,17,Student,Basic,N,No,23.0,Large,71,Beginner,Daily,Y
CUST00921,USA,Master's,Female,N,3641,1,Hobbyist,Basic,Y,Yes,41.0,Mixed-use,147,Advanced,Monthly,N
CUST00922,USA,Master's,Female,N,4209,60,Interior Designer,Basic,Y,No,38.0,Large,56,Intermediate,Daily,Y
CUST00923,UK,Master's,Male,Y,143036,12,Architect,Basic,Y,Yes,35.0,Mixed-use,84,Advanced,Monthly,N
CUST00924,USA,Bachelor's,Female,N,3385,3,Architect,Basic,Y,Yes,32.0,Mixed-use,30,Advanced,Weekly,N
CUST00925,USA,Master's,Female,N,409,29,Interior Designer,Basic,Y,No,27.0,Large,10,Intermediate,Daily,Y
CUST00926,USA,Master's,Female,N,3539,12,Hobbyist,Basic,Y,No,26.0,Large,123,Beginner,Daily,Y
CUST00927,USA,Master's,Male,N,546,14,Interior Designer,Basic,Y,No,37.0,Large,52,Beginner,Daily,Y
CUST00928,Turkey,Master's,Female,N,5087,5,Hobbyist,Basic,Y,No,25.0,Large,28,Intermediate,Weekly,Y
CUST00929,Turkey,Doctorate,Female,N,2479,81,Architect,Basic,Y,Yes,33.0,Mixed-use,60,Intermediate,Weekly,N
CUST00930,USA,Master's,Female,N,4836,5,Student,Basic,Y,No,37.0,Large,8,Beginner,Daily,Y
CUST00931,USA,Bachelor's,Female,N,2083,53,Hobbyist,Basic,Y,No,24.0,Large,81,Beginner,Daily,Y
CUST00932,USA,Bachelor's,Female,N,54,2,Hobbyist,Pay-as-you-go,Y,Yes,30.0,Mixed-use,47,Advanced,Monthly,N
CUST00933,USA,Bachelor's,Male,N,105,18,Architect,Basic,Y,Yes,37.0,Medium,33,Not Attended,Monthly,N
CUST00934,USA,Master's,Female,N,4257,40,Interior Designer,Basic,Y,No,31.0,Large,187,Intermediate,Weekly,Y
CUST00935,USA,Bachelor's,Male,N,1413,15,Student,Basic,Y,No,21.0,Large,149,Beginner,Daily,Y
CUST00936,USA,Master's,Female,N,880,3,Architect,Basic,Y,No,46.0,Large,164,Beginner,Daily,Y
CUST00937,USA,High School,Male,N,3707,2,Hobbyist,Basic,Y,Yes,32.0,Small,147,Beginner,Daily,Y
CUST00938,USA,Bachelor's,Male,N,1869,22,Hobbyist,Basic,Y,Yes,25.0,Medium,193,Not Attended,Monthly,N
CUST00939,USA,Master's,Male,N,755,7,Student,Basic,Y,No,46.0,Large,165,Beginner,Daily,Y
CUST00940,USA,Master's,Female,N,1874,79,Hobbyist,Basic,Y,No,23.0,Large,163,Intermediate,Weekly,Y
CUST00941,USA,Master's,Male,N,4498,14,Student,Basic,Y,No,36.0,Large,46,Beginner,Daily,Y
CUST00942,Turkey,Master's,Male,N,2464,12,Student,Basic,N,No,33.0,Large,53,Intermediate,Weekly,Y
CUST00943,Turkey,High School,Male,N,2449,26,Architect,Premium,Y,Yes,27.0,Medium,47,Intermediate,Monthly,N
CUST00944,UK,Doctorate,Female,N,1074,30,Hobbyist,Basic,Y,Yes,23.0,Mixed-use,133,Advanced,Monthly,N
CUST00945,USA,Master's,Female,N,18664,7,Other,Basic,Y,No,42.0,Large,72,Beginner,Daily,Y
CUST00946,UK,Bachelor's,Female,N,190,7,Interior Designer,Basic,Y,No,29.0,Large,148,Beginner,Daily,Y
CUST00947,USA,Master's,Female,Y,2596,12,Architect,Basic,Y,No,40.0,Large,31,Beginner,Daily,Y
CUST00948,Turkey,Master's,Female,N,1337,2,Student,Basic,N,Yes,20.0,Mixed-use,52,Not Attended,Monthly,N
CUST00949,USA,Master's,Male,N,2621,103,Hobbyist,Basic,N,Yes,42.0,Medium,166,Advanced,Monthly,N
CUST00950,UK,Master's,Female,N,1697,2,Hobbyist,Basic,Y,No,43.0,Large,147,Intermediate,Weekly,Y
CUST00951,UK,Master's,Female,N,4322,7,Hobbyist,Basic,Y,Yes,36.0,Mixed-use,166,Intermediate,Weekly,N
CUST00952,USA,Bachelor's,Female,N,708,7,Interior Designer,Basic,Y,Yes,27.0,Mixed-use,50,Intermediate,Weekly,N
CUST00953,USA,Master's,Male,N,866,102,Student,Basic,Y,No,29.0,Large,37,Beginner,Daily,Y
CUST00954,UK,Master's,Female,N,2100,21,Interior Designer,Basic,N,Yes,33.0,Mixed-use,124,Not Attended,Monthly,N
CUST00955,USA,Bachelor's,Male,Y,1913,13,Interior Designer,Basic,Y,No,31.0,Large,50,Intermediate,Daily,Y
CUST00956,Other,Master's,Male,N,17541,14,Architect,Basic,Y,Yes,28.0,Small,166,Beginner,Weekly,N
CUST00957,USA,Bachelor's,Male,N,581,14,Architect,Basic,Y,Yes,43.0,Small,48,Intermediate,Monthly,N
CUST00958,USA,Bachelor's,Male,N,573,9,Interior Designer,Basic,Y,No,25.0,Large,160,Beginner,Daily,Y
CUST00959,USA,Master's,Female,N,12692,2,Student,Basic,Y,No,44.0,Large,119,Beginner,Daily,Y
CUST00960,USA,Bachelor's,Male,N,5801,12,Architect,Basic,N,Yes,28.0,Medium,179,Advanced,Monthly,N
CUST00961,Other,Bachelor's,Male,N,363,13,Architect,Basic,Y,Yes,34.0,Small,51,Beginner,Daily,Y
CUST00962,USA,Master's,Male,N,815,7,Architect,Basic,Y,Yes,41.0,Medium,141,Intermediate,Monthly,N
CUST00963,UK,High School,Female,N,3944,5,Architect,Pay-as-you-go,Y,Yes,25.0,Small,56,Beginner,Weekly,Y
CUST00964,USA,Master's,Female,N,1606,12,Student,Basic,Y,No,26.0,Large,161,Beginner,Daily,Y
CUST00965,Turkey,Master's,Male,N,3323,7,Hobbyist,Basic,Y,Yes,29.0,Small,131,Beginner,Weekly,Y
CUST00966,USA,Master's,Male,N,898,2,Student,Basic,Y,No,33.0,Large,50,Beginner,Daily,Y
CUST00967,UK,Master's,Male,N,2619,19,Hobbyist,Basic,Y,Yes,49.0,Mixed-use,145,Advanced,Weekly,N
CUST00968,UK,Master's,Female,Y,4035,2,Architect,Basic,Y,No,21.0,Large,42,Beginner,Daily,Y
CUST00969,Canada,Doctorate,Female,N,5707,2,Hobbyist,Basic,Y,No,27.0,Large,63,Intermediate,Weekly,Y
CUST00970,USA,Master's,Male,N,2803,4,Interior Designer,Basic,Y,No,31.0,Large,163,Intermediate,Daily,Y
CUST00971,USA,Bachelor's,Female,N,142,2,Architect,Basic,Y,Yes,37.0,Mixed-use,61,Intermediate,Weekly,N
CUST00972,Turkey,Bachelor's,Female,N,5963,9,Architect,Basic,Y,Yes,30.0,Mixed-use,29,Not Attended,Monthly,N
CUST00973,USA,Bachelor's,Male,N,3336,6,Student,Basic,Y,Yes,23.0,Mixed-use,160,Advanced,Weekly,N
CUST00974,USA,Master's,Female,N,4589,15,Student,Basic,Y,No,31.0,Large,164,Beginner,Daily,Y
CUST00975,USA,Bachelor's,Female,N,2681,8,Interior Designer,Basic,Y,No,25.0,Large,33,Beginner,Daily,Y
CUST00976,USA,Bachelor's,Male,N,5601,14,Interior Designer,Basic,Y,No,40.0,Large,47,Beginner,Daily,Y
CUST00977,USA,Master's,Female,N,499,16,Architect,Basic,Y,No,50.0,Large,43,Intermediate,Weekly,Y
CUST00978,USA,High School,Male,N,3716,1,Student,Pay-as-you-go,Y,No,32.0,Large,171,Beginner,Daily,Y
CUST00979,USA,Master's,Female,N,866,12,Architect,Basic,Y,No,22.0,Large,173,Intermediate,Daily,Y
CUST00980,USA,Doctorate,Female,N,394921,25,Interior Designer,Basic,Y,No,24.0,Large,158,Intermediate,Weekly,Y
CUST00981,USA,Bachelor's,Male,N,2444,6,Hobbyist,Basic,Y,Yes,28.0,Small,53,Beginner,Weekly,N
CUST00982,USA,Master's,Female,N,3107,3,Architect,Basic,Y,Yes,44.0,Mixed-use,149,Advanced,Weekly,N
CUST00983,USA,Bachelor's,Male,N,2824,10,Hobbyist,Basic,Y,Yes,24.0,Small,150,Beginner,Daily,Y
CUST00984,USA,Master's,Female,N,1836,25,Hobbyist,Basic,Y,No,23.0,Large,26,Beginner,Daily,Y
CUST00985,USA,Master's,Male,N,63,3,Architect,Basic,Y,Yes,20.0,Medium,156,Advanced,Monthly,N
CUST00986,UK,Bachelor's,Male,N,2097,86,Student,Basic,Y,No,34.0,Large,129,Intermediate,Daily,Y
CUST00987,USA,Bachelor's,Female,N,444,13,Hobbyist,Basic,Y,Yes,22.0,Mixed-use,36,Intermediate,Weekly,N
CUST00988,USA,Master's,Female,N,3329,17,Architect,Basic,Y,No,23.0,Large,132,Intermediate,Daily,Y
CUST00989,Turkey,Bachelor's,Female,N,6070,3,Architect,Basic,Y,No,43.0,Large,42,Beginner,Daily,Y
CUST00990,UK,High School,Female,N,860,12,Interior Designer,Basic,Y,Yes,34.0,Mixed-use,167,Advanced,Monthly,N
CUST00991,Turkey,Doctorate,Female,N,13728,32,Interior Designer,Basic,Y,Yes,35.0,Mixed-use,66,Advanced,Weekly,N
CUST00992,USA,High School,Male,N,2749,4,Interior Designer,Basic,Y,Yes,26.0,Mixed-use,53,Intermediate,Weekly,N
CUST00993,USA,Master's,Female,Y,2595,5,Architect,Basic,Y,No,45.0,Large,38,Beginner,Daily,Y
CUST00994,Azerbaijan,Bachelor's,Male,N,1228,5,Architect,Pay-as-you-go,Y,Yes,41.0,Small,109,Intermediate,Monthly,N
CUST00995,USA,Bachelor's,Female,N,273,1,Hobbyist,Basic,Y,No,32.0,Large,148,Beginner,Daily,Y
CUST00996,USA,Master's,Male,N,302,0,Interior Designer,Pay-as-you-go,Y,No,24.0,Large,196,Beginner,Daily,Y
CUST00997,Turkey,Master's,Male,N,2294,5,Hobbyist,Basic,N,Yes,46.0,Medium,47,Not Attended,Monthly,N
CUST00998,USA,Bachelor's,Female,N,4266,24,Interior Designer,Basic,Y,No,23.0,Large,106,Beginner,Daily,Y
CUST00999,USA,High School,Female,N,21013,9,Hobbyist,Basic,Y,Yes,32.0,Medium,93,Not Attended,Monthly,N
CUST01000,UK,Doctorate,Male,Y,115,35,Interior Designer,Basic,Y,No,21.0,Large,91,Intermediate,Daily,Y
CUST01001,USA,Master's,Male,N,1307,13,Architect,Pay-as-you-go,Y,Yes,49.0,Small,42,Beginner,Daily,Y
CUST01002,USA,Master's,Female,N,995,12,Architect,Basic,N,No,30.0,Large,145,Intermediate,Weekly,Y
CUST01003,USA,Bachelor's,Female,N,1454,1,Hobbyist,Basic,Y,Yes,23.0,Mixed-use,138,Advanced,Monthly,N
CUST01004,USA,Bachelor's,Male,N,12487,0,Architect,Pay-as-you-go,Y,Yes,21.0,Medium,42,Advanced,Monthly,N
CUST01005,USA,Master's,Female,N,2427,11,Interior Designer,Basic,N,Yes,41.0,Mixed-use,135,Advanced,Monthly,N
CUST01006,USA,Master's,Male,N,957,10,Architect,Pay-as-you-go,Y,Yes,27.0,Medium,66,Intermediate,Monthly,N
CUST01007,Azerbaijan,High School,Male,N,518,1,Student,Basic,Y,Yes,19.0,Mixed-use,143,Intermediate,Weekly,N
CUST01008,USA,Master's,Male,N,2359,4,Student,Basic,Y,Yes,29.0,Mixed-use,41,Advanced,Monthly,N
CUST01009,Turkey,Master's,Male,N,3129,4,Hobbyist,Basic,N,Yes,57.0,Small,76,Beginner,Weekly,Y
CUST01010,USA,Bachelor's,Male,Y,1708,11,Student,Basic,Y,No,28.0,Large,53,Intermediate,Daily,Y
CUST01011,UK,High School,Male,Y,4223,7,Student,Basic,Y,No,55.0,Large,39,Beginner,Daily,Y
CUST01012,USA,Master's,Male,N,2138,16,Architect,Basic,N,Yes,48.0,Medium,60,Not Attended,Monthly,N
CUST01013,USA,High School,Female,N,4496,7,Interior Designer,Basic,Y,Yes,36.0,Mixed-use,38,Not Attended,Monthly,N
CUST01014,USA,High School,Male,N,3290,0,Student,Basic,Y,No,26.0,Large,86,Beginner,Daily,Y
CUST01015,Azerbaijan,Bachelor's,Male,Y,2456,3,Architect,Basic,Y,Yes,37.0,Medium,51,Advanced,Monthly,N
CUST01016,USA,Doctorate,Female,Y,639,132,Interior Designer,Basic,Y,Yes,29.0,Mixed-use,161,Not Attended,Monthly,N
CUST01017,USA,Bachelor's,Female,N,2795,8,Hobbyist,Basic,Y,No,35.0,Large,98,Beginner,Daily,Y
CUST01018,USA,Master's,Male,N,3529,8,Student,Basic,N,No,25.0,Large,29,Intermediate,Weekly,Y
CUST01019,USA,High School,Female,N,681,17,Hobbyist,Basic,Y,Yes,26.0,Medium,132,Not Attended,Monthly,N
CUST01020,UK,Doctorate,Female,N,2631,2,Student,Basic,Y,No,37.0,Large,132,Beginner,Daily,Y
CUST01021,UK,Doctorate,Male,N,3031,13,Hobbyist,Basic,Y,Yes,34.0,Mixed-use,87,Intermediate,Weekly,N
CUST01022,USA,Master's,Male,N,707,6,Hobbyist,Basic,Y,Yes,20.0,Small,162,Beginner,Weekly,Y
CUST01023,Turkey,Bachelor's,Female,N,4545,4,Architect,Basic,Y,Yes,40.0,Mixed-use,136,Not Attended,Monthly,N
CUST01024,USA,Master's,Female,N,2979,14,Interior Designer,Basic,Y,Yes,31.0,Mixed-use,72,Not Attended,Monthly,N
CUST01025,USA,Master's,Male,N,1470,7,Student,Basic,Y,Yes,25.0,Mixed-use,50,Not Attended,Monthly,N
CUST01026,UK,Bachelor's,Male,Y,176,57,Interior Designer,Basic,Y,No,43.0,Large,20,Intermediate,Daily,Y
CUST01027,USA,Bachelor's,Female,N,3523,12,Hobbyist,Basic,Y,Yes,30.0,Mixed-use,151,Advanced,Monthly,N
CUST01028,USA,Master's,Female,Y,770,3,Hobbyist,Basic,Y,Yes,30.0,Mixed-use,152,Advanced,Monthly,N
CUST01029,Turkey,Master's,Male,N,4528,11,Hobbyist,Basic,Y,Yes,39.0,Small,135,Beginner,Weekly,N
CUST01030,USA,High School,Male,N,1498,131,Interior Designer,Basic,Y,Yes,29.0,Mixed-use,183,Advanced,Monthly,N
CUST01031,USA,Bachelor's,Female,N,1900,7,Interior Designer,Pay-as-you-go,Y,No,20.0,Large,152,Beginner,Daily,Y
CUST01032,USA,Master's,Female,Y,247,7,Hobbyist,Basic,Y,No,24.0,Large,109,Intermediate,Weekly,Y
CUST01033,USA,Bachelor's,Female,N,920,22,Interior Designer,Basic,Y,No,41.0,Large,31,Beginner,Daily,Y
CUST01034,USA,Master's,Female,N,2340,19,Architect,Basic,Y,No,23.0,Large,135,Beginner,Daily,Y
CUST01035,USA,Doctorate,Female,N,1945,5,Hobbyist,Basic,N,No,36.0,Large,163,Beginner,Daily,Y
CUST01036,UK,Bachelor's,Female,N,3164,28,Architect,Basic,Y,Yes,34.0,Mixed-use,140,Intermediate,Weekly,N
CUST01037,USA,Bachelor's,Female,N,3026,66,Interior Designer,Basic,Y,No,36.0,Large,142,Beginner,Daily,Y
CUST01038,USA,Bachelor's,Male,N,1933,16,Hobbyist,Basic,Y,Yes,31.0,Medium,53,Advanced,Monthly,N
CUST01039,USA,Master's,Female,N,538,11,Student,Basic,Y,No,24.0,Large,20,Beginner,Daily,Y
CUST01040,UK,High School,Female,Y,2970,24,Interior Designer,Basic,Y,No,29.0,Large,158,Beginner,Daily,Y
CUST01041,USA,Master's,Female,N,20724,161,Architect,Basic,N,No,29.0,Large,58,Intermediate,Weekly,Y
CUST01042,USA,Master's,Female,N,962,128,Interior Designer,Basic,Y,Yes,45.0,Mixed-use,153,Advanced,Weekly,N
CUST01043,Turkey,High School,Male,N,183,10,Interior Designer,Pay-as-you-go,Y,No,39.0,Large,189,Beginner,Daily,Y
CUST01044,USA,Master's,Male,N,2536,8,Architect,Basic,Y,Yes,24.0,Medium,93,Intermediate,Monthly,N
CUST01045,USA,Bachelor's,Male,N,1935,13,Student,Basic,Y,Yes,38.0,Mixed-use,142,Advanced,Monthly,N
CUST01046,UK,Doctorate,Female,N,48289,2,Hobbyist,Basic,Y,Yes,22.0,Mixed-use,79,Intermediate,Weekly,N
CUST01047,USA,Bachelor's,Female,N,214,1,Hobbyist,Basic,Y,No,34.0,Large,22,Beginner,Daily,Y
CUST01048,USA,Doctorate,Female,N,4448,1,Architect,Basic,Y,No,33.0,Large,164,Beginner,Daily,Y
CUST01049,USA,Master's,Female,N,1156,8,Student,Basic,Y,Yes,25.0,Mixed-use,54,Advanced,Monthly,N
CUST01050,USA,High School,Female,N,5215,5,Interior Designer,Basic,N,No,21.0,Large,60,Beginner,Daily,Y
CUST01051,USA,Master's,Female,N,18697,35,Student,Basic,Y,Yes,25.0,Mixed-use,171,Advanced,Monthly,N
CUST01052,UK,Doctorate,Female,Y,1401,8,Hobbyist,Basic,Y,No,25.0,Large,31,Intermediate,Weekly,Y
CUST01053,Canada,High School,Female,N,5838,90,Student,Basic,Y,Yes,25.0,Mixed-use,136,Not Attended,Monthly,N
CUST01054,USA,High School,Male,N,2221,27,Architect,Basic,Y,Yes,38.0,Medium,167,Advanced,Monthly,N
CUST01055,USA,Bachelor's,Female,N,1430,16,Interior Designer,Basic,Y,Yes,20.0,Mixed-use,56,Not Attended,Monthly,N
CUST01056,UK,High School,Female,Y,1777,11,Architect,Basic,Y,Yes,43.0,Small,166,Beginner,Weekly,N
CUST01057,USA,Master's,Male,N,1764,40,Architect,Premium,Y,Yes,24.0,Medium,37,Advanced,Monthly,N
CUST01058,USA,Bachelor's,Female,N,709,6,Architect,Basic,Y,No,35.0,Large,161,Intermediate,Daily,Y
CUST01059,USA,High School,Female,N,3448,6,Interior Designer,Basic,Y,No,37.0,Large,85,Intermediate,Daily,Y
CUST01060,USA,Bachelor's,Female,N,1105,1,Architect,Basic,Y,Yes,43.0,Mixed-use,154,Intermediate,Weekly,N
CUST01061,Turkey,High School,Female,N,1903,15,Hobbyist,Basic,Y,Yes,38.0,Mixed-use,148,Advanced,Monthly,N
CUST01062,USA,Master's,Female,N,1144,17,Architect,Basic,Y,Yes,27.0,Mixed-use,46,Not Attended,Monthly,N
CUST01063,USA,Bachelor's,Female,N,5066,4,Architect,Basic,Y,Yes,25.0,Mixed-use,166,Advanced,Weekly,N
CUST01064,UK,Doctorate,Female,N,4102,146,Hobbyist,Basic,Y,No,39.0,Large,136,Intermediate,Daily,Y
CUST01065,USA,Bachelor's,Female,N,3260,17,Architect,Basic,Y,No,41.0,Large,125,Intermediate,Daily,Y
CUST01066,USA,Bachelor's,Female,N,114273,38,Architect,Basic,Y,Yes,32.0,Mixed-use,17,Advanced,Weekly,N
CUST01067,USA,Master's,Male,N,4505,13,Student,Basic,Y,No,24.0,Large,145,Beginner,Daily,Y
CUST01068,UK,Bachelor's,Female,N,4524,32,Hobbyist,Basic,Y,No,30.0,Large,37,Beginner,Daily,Y
CUST01069,Canada,Master's,Male,N,1486,8,Architect,Basic,Y,Yes,37.0,Small,176,Beginner,Weekly,N
CUST01070,USA,Master's,Female,N,1374,10,Hobbyist,Basic,Y,No,24.0,Large,73,Beginner,Daily,Y
CUST01071,Turkey,Master's,Male,N,3274,10,Student,Basic,N,No,35.0,Large,39,Beginner,Daily,Y
CUST01072,USA,Bachelor's,Female,N,2274,11,Architect,Enterprise,Y,No,27.0,Large,149,Beginner,Daily,Y
CUST01073,Turkey,Master's,Male,Y,175,11,Interior Designer,Basic,Y,No,26.0,Large,38,Beginner,Daily,Y
CUST01074,Turkey,Doctorate,Female,N,1807,72,Hobbyist,Basic,Y,No,31.0,Large,9,Beginner,Daily,Y
